Date,Open,Close,Low,High,Volume
2016-01-08,10933.3,10989.55,10896.45,11007.5,7287266
2016-01-11,10898.8,10823.9,10797.7,10917.45,9742884
2016-01-12,10850.25,10790.35,10659.25,10850.25,9984443
2016-01-13,10807.85,10839.85,10646.55,10860.4,11133904
2016-01-14,10730.65,10980.45,10685.35,11068.9,23469653
2016-01-15,11050.65,10994.95,10949.95,11057.7,14012251
2016-01-18,10954.2,10984.0,10954.2,11084.4,11716225
2016-01-19,11052.4,10963.1,10873.6,11064.8,12176980
2016-01-20,10897.8,10910.5,10855.2,10945.4,10426978
2016-01-21,10957.95,10934.7,10893.35,10994.9,10558161
2016-01-22,11020.6,11006.7,10961.35,11030.65,7367656
2016-01-25,11047.0,11025.35,11000.25,11113.8,6649189
2016-01-27,11052.55,11029.1,10992.45,11061.8,10815699
2016-01-28,11010.1,11002.7,10984.25,11073.75,13918783
2016-01-29,11061.85,11236.15,11024.95,11266.75,17438592
2016-02-01,11271.15,11305.25,11234.8,11409.1,16768205
2016-02-02,11325.75,11242.1,11182.5,11377.95,19286309
2016-02-03,11179.75,11122.25,11065.8,11218.45,12152041
2016-02-04,11178.25,11213.65,11148.15,11289.8,10379772
2016-02-05,11222.2,11227.55,11188.45,11285.1,8207885
2016-02-08,11160.85,11001.45,10962.8,11190.35,7344448
2016-02-09,10866.2,10614.25,10590.1,10866.2,14971950
2016-02-10,10614.3,10600.45,10570.65,10693.9,13147364
2016-02-11,10615.35,10312.95,10279.7,10615.35,12495553
2016-02-12,10404.6,10324.45,10157.1,10462.9,17610027
2016-02-15,10446.25,10493.75,10437.0,10544.45,12549138
2016-02-16,10487.4,10418.65,10393.6,10511.4,8993279
2016-02-17,10429.35,10502.45,10325.25,10518.25,17356929
2016-02-18,10554.55,10702.25,10554.45,10723.4,16150256
2016-02-19,10670.75,10768.9,10649.75,10791.05,10428901
2016-02-22,10778.8,10720.6,10691.35,10778.8,9168828
2016-02-23,10721.4,10601.45,10575.15,10729.6,8340937
2016-02-24,10581.0,10468.05,10446.4,10586.05,8531990
2016-02-25,10469.85,10403.5,10329.2,10484.95,10694119
2016-02-26,10488.45,10463.35,10419.0,10567.95,9415436
2016-02-29,10504.4,10278.4,10075.75,10504.4,12161703
2016-03-01,10337.95,10637.35,10313.5,10657.1,10385527
2016-03-02,10740.45,10897.1,10642.05,10920.9,12342461
2016-03-03,10982.0,11054.95,10950.85,11089.45,20107981
2016-03-04,11086.1,10980.85,10930.95,11088.1,23086012
2016-03-08,10928.4,10914.2,10832.25,10977.3,22893639
2016-03-09,10815.05,10925.8,10733.2,10947.7,34104849
2016-03-10,10923.75,10826.9,10783.05,10924.8,30038742
2016-03-11,10825.9,10835.45,10805.75,10898.7,14674310
2016-03-14,10854.2,10866.85,10836.95,10935.65,14231291
2016-03-15,10867.65,10730.45,10709.0,10900.25,11141197
2016-03-16,10733.7,10803.2,10698.7,10819.35,10671044
2016-03-17,10854.0,10923.5,10854.0,10961.65,14035701
2016-03-18,10938.05,11159.7,10938.05,11177.25,17103977
2016-03-21,11158.95,11193.85,11093.6,11221.8,10929640
2016-03-22,11171.9,11206.6,11118.5,11229.25,19527945
2016-03-23,11219.7,11228.15,11125.1,11246.0,17617607
2016-03-28,11328.15,11168.7,11112.85,11384.9,20401896
2016-03-29,11172.8,11114.7,11089.0,11188.65,14642638
2016-03-30,11127.5,11254.55,11127.5,11271.7,14607256
2016-03-31,11240.6,11309.3,11216.45,11387.9,28703814
2016-04-01,11306.35,11194.65,11128.05,11352.05,13591384
2016-04-04,11224.9,11387.7,11224.9,11407.45,10746882
2016-04-05,11386.55,11274.95,11245.5,11399.05,9810804
2016-04-06,11325.1,11224.95,11165.25,11325.1,9646638
2016-04-07,11264.6,11102.6,11087.2,11264.6,8675441
2016-04-08,11082.25,11061.15,11028.15,11085.65,9261058
2016-04-11,11066.25,11291.35,10975.15,11304.65,13319300
2016-04-12,11284.0,11304.45,11243.75,11332.85,11757296
2016-04-13,11412.1,11351.85,11330.5,11430.95,14301422
2016-04-18,11493.5,11597.25,11485.15,11638.1,27146780
2016-04-20,11697.4,11552.75,11506.15,11697.4,17857029
2016-04-21,11500.45,11355.4,11329.9,11514.5,13926801
2016-04-22,11326.55,11304.05,11292.4,11376.05,10321425
2016-04-25,11288.7,11315.45,11267.1,11380.55,8852971
2016-04-26,11292.35,11417.35,11251.35,11444.35,10029117
2016-04-27,11398.9,11453.0,11398.9,11507.75,8807962
2016-04-28,11350.15,11287.15,11265.7,11428.65,26615952
2016-04-29,11269.1,11196.25,11140.55,11279.25,17856349
2016-05-02,11181.15,11117.7,11075.95,11181.15,8245605
2016-05-03,11129.9,10925.7,10909.95,11167.9,12701121
2016-05-04,10913.75,10948.6,10858.8,10969.6,13630944
2016-05-05,10966.75,10973.85,10909.6,11024.15,11557528
2016-05-06,10960.1,10887.0,10846.65,10960.1,9008153
2016-05-09,10900.1,10991.5,10884.05,11006.5,10704177
2016-05-10,11010.25,11034.4,10948.75,11065.7,11025224
2016-05-11,10926.85,10960.4,10900.4,11030.3,11881912
2016-05-12,10967.35,11081.1,10955.6,11089.8,8100065
2016-05-13,11081.3,11030.7,10986.2,11081.3,10936677
2016-05-16,11063.1,11087.75,11030.05,11134.3,8453249
2016-05-17,11126.75,11125.1,11101.25,11197.35,9819119
2016-05-18,11073.55,11120.05,11038.25,11141.5,9019440
2016-05-19,11124.8,11094.6,11067.2,11136.7,7759823
2016-05-20,11067.0,11036.15,11025.7,11149.15,10263214
2016-05-23,11080.4,10939.9,10917.15,11080.4,13950324
2016-05-24,10946.5,10924.8,10868.15,10946.5,14221089
2016-05-25,11019.05,11215.5,11019.05,11223.4,20906137
2016-05-26,11231.85,11337.15,11178.25,11366.05,15792493
2016-05-27,11325.7,11420.85,11325.7,11462.05,11321580
2016-05-30,11433.95,11547.5,11433.95,11579.25,10232578
2016-05-31,11554.65,11395.85,11374.85,11559.45,32132052
2016-06-01,11405.5,11494.9,11405.5,11516.0,10787515
2016-06-02,11447.05,11458.2,11399.45,11586.2,13948173
2016-06-03,11482.05,11462.0,11450.25,11527.0,8743264
2016-06-06,11443.5,11395.8,11382.75,11469.15,10312241
2016-06-07,11434.6,11413.35,11384.45,11461.25,11928792
2016-06-08,11427.15,11404.5,11380.9,11427.15,10442067
2016-06-09,11413.3,11264.85,11215.95,11413.3,14935866
2016-06-10,11226.45,11229.05,11210.6,11320.4,12821894
2016-06-13,11164.15,11191.55,11111.7,11214.2,8343619
2016-06-14,11210.65,11169.45,11110.75,11222.35,6907602
2016-06-15,11195.95,11282.05,11172.6,11293.15,6976940
2016-06-16,11249.7,11244.25,11128.95,11263.5,7378522
2016-06-17,11258.65,11290.8,11242.55,11304.8,12449933
2016-06-20,11272.95,11506.6,11256.65,11518.7,12629155
2016-06-21,11515.25,11488.45,11453.2,11519.9,8232500
2016-06-22,11509.05,11490.8,11421.55,11524.3,7632195
2016-06-23,11469.35,11487.05,11396.75,11526.4,6471630
2016-06-24,11193.25,11203.15,11043.1,11218.3,14923291
2016-06-27,11069.9,11008.05,10976.8,11094.8,9687213
2016-06-28,10978.6,10884.65,10874.6,11031.5,13377522
2016-06-29,10943.3,11057.4,10900.95,11072.3,10849342
2016-06-30,11109.7,11120.15,11052.25,11156.4,15207257
2016-07-01,11172.65,11098.4,11078.45,11178.05,6452096
2016-07-04,11142.25,11184.85,11142.25,11242.3,8314465
2016-07-05,11176.2,11141.0,11110.6,11176.2,6851493
2016-07-07,11136.3,10942.0,10929.4,11138.45,11522480
2016-07-08,10947.95,10946.7,10896.9,10982.95,7468140
2016-07-11,10993.85,11045.95,10992.55,11073.4,9190711
2016-07-12,11064.4,11056.8,10997.3,11072.3,8392487
2016-07-13,11094.2,11128.2,11042.95,11139.0,10579802
2016-07-14,11117.35,11157.85,11090.8,11174.6,8660653
2016-07-15,11197.85,10716.45,10691.7,11219.05,45101876
2016-07-18,10734.5,10735.1,10659.8,10767.85,15727643
2016-07-19,10694.95,10766.3,10694.0,10777.6,17825899
2016-07-20,10600.75,10764.7,10600.75,10775.8,21106183
2016-07-21,10749.75,10772.25,10719.8,10789.25,10356504
2016-07-22,10745.55,10756.0,10711.5,10775.2,10295518
2016-07-25,10734.1,10870.9,10731.2,10880.4,10178345
2016-07-26,10839.5,10877.65,10836.8,10901.1,12775441
2016-07-27,10875.45,10928.45,10849.3,10952.65,9688082
2016-07-28,10923.1,10935.65,10881.3,10952.7,16448508
2016-07-29,10916.9,10913.3,10871.95,10952.75,10417913
2016-08-01,10917.7,11139.05,10913.5,11149.55,16985063
2016-08-02,11129.45,11179.0,11112.45,11231.95,17569285
2016-08-03,11307.05,11181.4,11143.1,11307.05,20039262
2016-08-04,11226.45,11148.45,11128.65,11229.05,8136329
2016-08-05,11177.35,11137.05,11091.8,11226.5,10253491
2016-08-08,11136.1,11197.2,11122.15,11205.0,11939491
2016-08-09,11207.7,11198.0,11128.95,11214.95,11050924
2016-08-10,11184.25,11175.9,11152.1,11202.2,11234996
2016-08-11,11173.3,11222.2,11170.6,11254.2,9725914
2016-08-12,11218.7,11173.4,11153.45,11302.4,12677589
2016-08-16,11121.95,10993.55,10955.65,11136.05,20601765
2016-08-17,10992.95,10808.75,10790.6,10993.95,18045681
2016-08-18,10855.55,10783.5,10765.95,10887.75,12057371
2016-08-19,10807.3,10727.6,10721.9,10873.15,12486590
2016-08-22,10704.65,10593.2,10568.45,10728.8,11859697
2016-08-23,10610.4,10767.1,10599.55,10790.85,10969968
2016-08-24,10792.95,10786.35,10753.25,10845.7,9244092
2016-08-25,10824.75,10665.65,10649.7,10826.15,18239899
2016-08-26,10680.3,10523.05,10495.2,10717.65,13551428
2016-08-29,10548.95,10385.35,10329.45,10548.95,13822195
2016-08-30,10422.65,10572.3,10411.75,10585.1,12600693
2016-08-31,10593.75,10546.1,10496.3,10654.2,16159602
2016-09-01,10570.1,10533.25,10499.6,10583.3,8952600
2016-09-02,10549.35,10528.35,10482.7,10555.7,8173693
2016-09-06,10524.05,10545.3,10505.6,10558.35,15984697
2016-09-07,10605.85,10499.9,10468.75,10643.5,15598656
2016-09-08,10349.75,10240.5,10159.7,10349.75,19920113
2016-09-09,10253.75,10291.9,10217.1,10356.05,11730346
2016-09-12,10194.65,10374.95,10182.25,10413.3,12401851
2016-09-14,10400.3,10302.85,10291.35,10440.15,11040797
2016-09-15,10340.25,10289.5,10255.55,10341.2,9601439
2016-09-16,10347.5,10399.25,10285.8,10439.1,16541994
2016-09-19,10386.2,10463.4,10353.65,10531.6,12370671
2016-09-20,10469.2,10426.7,10387.25,10469.2,9119056
2016-09-21,10450.45,10456.5,10425.9,10485.85,10100721
2016-09-22,10508.2,10397.15,10376.05,10511.65,9854317
2016-09-23,10426.1,10391.05,10376.8,10446.9,12173246
2016-09-26,10382.0,10330.0,10314.6,10390.15,10774105
2016-09-27,10324.7,10397.0,10322.5,10425.5,12270567
2016-09-28,10402.2,10360.45,10335.65,10418.75,9865164
2016-09-29,10410.65,10257.8,10228.05,10412.6,21656504
2016-09-30,10300.35,10292.3,10279.85,10336.8,14445499
2016-10-03,10331.15,10309.85,10239.95,10340.3,9457289
2016-10-04,10347.1,10394.3,10328.55,10403.25,11593100
2016-10-05,10405.65,10333.35,10287.4,10418.7,8507322
2016-10-06,10353.9,10242.45,10229.9,10354.6,10270123
2016-10-07,10253.05,10184.25,10146.0,10254.05,9585050
2016-10-10,10193.05,10270.95,10160.45,10285.15,7733808
2016-10-13,10218.5,10243.75,10196.95,10296.8,18099251
2016-10-14,10239.2,10228.65,10116.7,10442.0,33012040
2016-10-17,10268.65,10158.75,10140.55,10270.25,13343414
2016-10-18,10202.55,10377.15,10191.65,10397.15,18378306
2016-10-19,10397.3,10411.1,10338.15,10433.75,16981044
2016-10-20,10431.5,10372.95,10357.5,10464.2,14202020
2016-10-21,10408.65,10477.1,10376.95,10483.45,17804005
2016-10-24,10445.35,10327.65,10317.4,10448.0,14554645
2016-10-25,10322.7,10261.4,10254.05,10331.85,14983936
2016-10-26,10253.4,10157.35,10128.6,10254.55,11263723
2016-10-27,10130.8,10052.85,10027.25,10130.8,18671691
2016-10-28,10088.05,10048.4,10032.5,10119.25,24655817
2016-10-30,10086.6,10082.7,10073.85,10111.45,1431970
2016-11-01,10109.2,9990.6,9969.8,10109.2,13418188
2016-11-02,9903.8,9871.25,9861.15,9933.55,12161987
2016-11-03,9868.35,9809.75,9793.85,9886.65,10977148
2016-11-04,9813.45,9924.05,9736.75,9940.1,18414597
2016-11-07,9997.1,9970.0,9920.95,10034.15,16797953
2016-11-08,9996.2,10008.4,9891.0,10045.5,14174311
2016-11-09,9467.65,9683.25,9320.95,9826.35,21456312
2016-11-10,9803.2,9654.75,9636.15,9813.15,13296041
2016-11-11,9615.85,9434.6,9391.55,9633.3,13296849
2016-11-15,9478.5,9487.0,9295.25,9565.85,27234569
2016-11-16,9559.15,9641.0,9543.2,9724.7,23586542
2016-11-17,9608.95,9496.2,9476.1,9678.75,12929942
2016-11-18,9497.8,9476.45,9419.6,9560.9,10571616
2016-11-21,9500.0,9453.75,9430.4,9553.7,12187155
2016-11-22,9492.35,9509.45,9471.2,9566.7,10320661
2016-11-23,9559.1,9549.85,9484.45,9571.55,11234249
2016-11-24,9561.4,9656.25,9518.9,9726.5,18981651
2016-11-25,9709.15,10114.9,9696.65,10140.65,21789062
2016-11-28,10126.7,10106.2,10001.5,10171.8,12490536
2016-11-29,10099.65,10059.6,10043.2,10149.8,9368688
2016-11-30,10086.55,10087.65,10011.45,10139.95,14229629
2016-12-01,10090.0,10049.75,10002.4,10108.8,9518941
2016-12-02,10018.15,9922.75,9898.9,10061.2,9513403
2016-12-05,9908.3,9836.0,9778.95,9946.9,8242545
2016-12-06,9850.9,9834.95,9808.35,9946.75,7018872
2016-12-07,9865.65,9777.9,9764.2,9871.7,8046891
2016-12-08,9819.9,9935.9,9819.65,9947.4,9564747
2016-12-09,9961.95,9997.5,9925.85,10059.95,12004522
2016-12-12,9960.3,9953.9,9846.2,9971.25,8348374
2016-12-13,9983.7,10058.65,9929.85,10082.15,10363616
2016-12-14,10091.55,10128.95,10044.15,10150.95,11850616
2016-12-15,10099.05,10195.75,10091.6,10299.8,16986840
2016-12-16,10265.65,10222.95,10188.25,10268.7,10931162
2016-12-19,10213.45,10223.65,10153.8,10234.05,7460302
2016-12-20,10239.85,10322.85,10224.45,10352.65,11510080
2016-12-21,10357.3,10228.25,10207.25,10357.3,9569302
2016-12-22,10210.25,10163.0,10084.25,10251.2,9432930
2016-12-23,10162.4,10071.05,10048.85,10187.25,9770830
2016-12-26,10028.9,10023.3,9979.6,10065.75,5510950
2016-12-27,9997.0,10170.7,9994.95,10188.65,7812402
2016-12-28,10203.85,10198.6,10177.4,10301.1,10320156
2016-12-29,10194.15,10291.85,10183.4,10314.35,13889741
2016-12-30,10325.35,10399.25,10304.65,10416.6,9966961
